cell_id,development_stage,cell_type,donor_id,assay,distal_tip_score,airway_score,alveolar_score,commitment_score,substrate,in_exiting_tip
47620,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,1.6118279170989989,-0.30362781524658206,0.41191483259201045,-0.7155426478385924,he2022,False
47621,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.18099929332733156,0.8113652801513671,-0.8590475463867188,1.6704128265380858,he2022,False
47622,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.08189753055572502,-0.3010896736383438,0.753386344909668,-1.0544760185480118,he2022,False
47623,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.8293344259262085,-0.40147735595703127,0.568437147140503,-0.9699145030975342,he2022,False
47624,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.4755532073974609,0.8084205579757691,-0.18570060253143317,0.9941211605072022,he2022,False
47625,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-1.0223465728759766,1.6718325519561767,-1.0223465728759766,2.6941791248321536,he2022,True
47626,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.932566351890564,0.1000304937362671,-0.6235551762580871,0.7235856699943541,he2022,False
47627,11th week post-fertilization stage,lung secretory cell,HDBR15280,10x 5' v1,-0.49340118765831,1.941535987854004,-0.6470191955566407,2.5885551834106444,he2022,True
47628,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.4345224809646606,-0.08307788610458372,-0.7211619305610657,0.6380840444564819,he2022,False
47629,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.08740448474884044,-0.26186482071876527,-0.750793333053589,0.4889285123348237,he2022,False
47630,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.2888313388824464,-0.1955974090099335,-0.27902735710144033,0.08342994809150683,he2022,False
47631,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.5578197765350341,-0.29934260964393616,-0.582158751487732,0.28281614184379583,he2022,False
47632,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.8686032104492187,0.9322742557525635,-0.8686032104492187,1.8008774662017824,he2022,True
47633,11th week post-fertilization stage,basal cell,HDBR15280,10x 5' v1,-0.3278272223472595,0.9062269496917725,-0.8532908630371093,1.7595178127288817,he2022,True
47634,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.011742768287658745,-0.2701806700229645,-0.5777020430564881,0.3075213730335236,he2022,False
47635,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.26512082576751705,0.8376072216033936,-0.5477665877342224,1.385373809337616,he2022,True
47636,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.8405551242828369,0.15258744955062864,-0.7475104403495789,0.9000978899002076,he2022,False
47637,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.39297858476638803,0.6375618171691895,-0.925377643108368,1.5629394602775575,he2022,True
47638,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.7072031569480896,1.3903211593627929,-0.9394419860839843,2.329763145446777,he2022,True
47639,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.26036202430725097,1.4810231876373292,0.20546781539916992,1.2755553722381592,he2022,False
47640,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.13870888233184808,-0.22701715707778936,-0.7326970922946929,0.5056799352169036,he2022,False
47641,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.35990539073944094,1.1323717260360717,-0.7163922500610351,1.8487639760971069,he2022,False
47642,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.4434709739685059,-0.39168117195367813,-0.6517591881752014,0.26007801622152327,he2022,False
47643,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.2696372294425964,0.21981726646423339,-0.9472536468505859,1.1670709133148192,he2022,True
47644,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.9308199405670166,-0.39161370337009427,-0.8161016285419465,0.4244879251718522,he2022,False
47645,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.3131798601150513,-0.2876808434724808,0.7375168895721436,-1.0251977330446245,he2022,False
47646,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.08406859874725336,-0.4058649444580078,-0.5920356488227845,0.18617070436477667,he2022,False
47647,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.7945359724760055,0.6263148927688599,-0.7945359724760055,1.4208508652448653,he2022,True
47648,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.31147534608840943,0.4898097586631775,-0.77130810379982,1.2611178624629975,he2022,True
47649,11th week post-fertilization stage,basal cell,HDBR15280,10x 5' v1,-0.715924106836319,0.42756529331207277,-0.8156752365827561,1.2432405298948288,he2022,True
47650,11th week post-fertilization stage,basal cell,HDBR15280,10x 5' v1,-0.22308512687683102,0.9496713829040527,-0.7160593783855438,1.6657307612895966,he2022,True
47651,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.8145408952236175,1.8970579719543457,-0.8145408952236175,2.711598867177963,he2022,True
47652,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-1.0276715087890624,0.0826596403121948,-1.0276715087890624,1.1103311491012573,he2022,True
47653,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.19564734697341923,0.5129802370071411,-0.589052963256836,1.102033200263977,he2022,False
47655,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.1112445974349976,0.1230830430984497,-0.6595423603057862,0.7826254034042359,he2022,False
47656,11th week post-fertilization stage,lung secretory cell,HDBR15280,10x 5' v1,-0.5480645668506622,2.0613222122192383,-0.6791276854276657,2.740449897646904,he2022,True
47657,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.4252985954284667,-0.21728225588798522,-0.6800835490226746,0.46280129313468943,he2022,False
47658,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,1.3165240669250489,0.16967549562454226,0.23822663068771366,-0.0685511350631714,he2022,False
47659,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.7490799665451049,-0.0882919454574585,-0.6067553400993346,0.5184633946418762,he2022,True
47660,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,1.1263605213165284,-0.2444662994146347,0.08584545612335215,-0.33031175553798686,he2022,False
47661,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.6655806827545165,-0.4248921203613281,-0.08146084070205695,-0.34343127965927117,he2022,False
47662,11th week post-fertilization stage,lung secretory cell,HDBR15280,10x 5' v1,-0.4901174548268318,2.0875445556640626,-0.4901174548268318,2.5776620104908945,he2022,True
47663,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.6784798520803451,2.158186101913452,-0.45072461843490597,2.608910720348358,he2022,True
47664,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.0766829586029052,-0.1692327630519867,0.11620822906494133,-0.285440992116928,he2022,False
47665,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.26801403045654304,-0.2500923955440521,-1.0483779144287109,0.7982855188846587,he2022,False
47666,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.6985542762279511,0.3940500450134277,-0.5356428909301758,0.9296929359436035,he2022,True
47667,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.2542791795730591,0.871360216140747,-0.9588984680175782,1.8302586841583253,he2022,True
47668,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.5391115474700927,0.2098646020889282,-0.04419404983520514,0.25405865192413335,he2022,False
47669,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.3854806900024414,0.6203166270256042,-0.3854806900024414,1.0057973170280456,he2022,True
47670,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.5749536895751953,1.4567902088165283,-0.5749536895751953,2.0317438983917238,he2022,True
47671,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.2186777639389038,-0.28972572326660156,0.7969038438796997,-1.0866295671463013,he2022,True
47672,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.6730815553665161,-0.19248395442962646,-0.5164003586769104,0.3239164042472839,he2022,False
47673,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.07601107597351076,-0.07846243739128111,-0.8306628173589706,0.7522003799676895,he2022,False
47674,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,1.4447338581085205,-0.1244539701938629,-0.3993736207485199,0.274919650554657,he2022,False
47675,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.6261854124069214,1.153883924484253,-0.9565399932861328,2.110423917770386,he2022,False
47676,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.6695031166076659,-0.09371514797210695,-0.6228918790817262,0.5291767311096192,he2022,False
47677,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.5448316693305969,1.659073657989502,-0.9346023559570312,2.593676013946533,he2022,True
47678,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.8597441005706787,-0.06877400755882263,0.2500978994369507,-0.31887190699577334,he2022,False
47679,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.5713998699188232,-0.004232048988342285,-0.5143641257286071,0.5101320767402648,he2022,True
47680,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.3651692485809326,-0.5381142044067383,0.8132991409301757,-1.3514133453369142,he2022,False
47681,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.34059630393981943,1.7284579277038574,0.24824251174926748,1.48021541595459,he2022,True
47682,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.7668651294708252,-0.40177677154541014,1.0436546754837037,-1.4454314470291139,he2022,False
47683,11th week post-fertilization stage,basal cell,HDBR15280,10x 5' v1,-0.4242126035690308,0.1996875190734863,-0.9593079376220703,1.1589954566955567,he2022,True
47684,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.7933961915969849,-0.4403468322753906,-0.7933961915969849,0.3530493593215943,he2022,True
47685,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.8873151969909667,0.020985467433929428,-0.0763501691818238,0.09733563661575323,he2022,False
47686,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.3865023064613342,0.1680343246459961,-0.698990683555603,0.8670250082015991,he2022,True
47687,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.054711971282958904,0.2980775332450867,-0.8312273955345153,1.129304928779602,he2022,False
47688,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.5224077737331391,1.175731110572815,-0.905819091796875,2.08155020236969,he2022,True
47689,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.17816606521606437,-0.21203459084033965,-0.6543805861473084,0.4423459953069688,he2022,False
47690,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.5132905578613282,-0.45755958557128906,0.8817093706130982,-1.3392689561843873,he2022,False
47691,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.7155040550231933,1.1386943864822388,-0.8014724302291869,1.9401668167114257,he2022,True
47692,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.8512503814697265,1.8446812343597412,-0.25026545047760007,2.0949466848373413,he2022,True
47694,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.5933691024780274,0.2082013964653015,-1.1432472229003907,1.3514486193656923,he2022,True
47695,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.23705372810363767,0.18582409143447876,-0.09031065702438357,0.2761347484588623,he2022,False
47696,11th week post-fertilization stage,lung secretory cell,HDBR15280,10x 5' v1,-0.5424388754367828,2.1419158935546876,-0.9254231262207031,3.0673390197753907,he2022,True
47697,11th week post-fertilization stage,lung secretory cell,HDBR15280,10x 5' v1,-0.6373743951320648,0.20932180881500245,-0.9328922271728516,1.142214035987854,he2022,True
47698,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.7374647235870362,-0.3028090006113052,0.07022386550903326,-0.3730328661203385,he2022,False
47699,11th week post-fertilization stage,basal cell,HDBR15280,10x 5' v1,-0.5287112724781037,0.6813040494918823,-0.8208274078369141,1.5021314573287965,he2022,True
47700,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.7005267381668091,-0.008431673049926758,0.4027296543121338,-0.41116132736206057,he2022,False
47701,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.23022145271301264,1.3297025966644287,-0.3781509971618653,1.707853593826294,he2022,False
47702,11th week post-fertilization stage,basal cell,HDBR15280,10x 5' v1,-0.4977145195007324,0.03443590164184568,-0.808734804391861,0.8431707060337066,he2022,True
47703,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.8337269878387451,0.2657708525657654,-0.06937040328979494,0.3351412558555603,he2022,False
47704,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.5134506511688233,0.06846606731414795,-0.6516158294677734,0.7200818967819214,he2022,False
47705,11th week post-fertilization stage,basal cell,HDBR15280,10x 5' v1,-0.6864175939559937,0.4081831312179566,-0.9312349700927735,1.33941810131073,he2022,True
47706,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.6106787168979644,0.9121958637237548,-0.8651377552747725,1.7773336189985274,he2022,True
47707,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.14768202781677253,0.9069612979888916,-0.37870244503021233,1.285663743019104,he2022,False
47708,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.793711280822754,0.20108397960662844,0.41036531925201425,-0.2092813396453858,he2022,False
47709,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.6941821146011353,0.5074828767776489,0.06374140262603767,0.44374147415161125,he2022,False
47710,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.6746912765502929,-0.14181230306625364,0.38477547645568844,-0.526587779521942,he2022,False
47711,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.5880507147312164,0.7164306545257568,-0.755388638973236,1.4718192934989929,he2022,True
47712,11th week post-fertilization stage,basal cell,HDBR15280,10x 5' v1,0.27725739955902107,0.6064015674591064,0.2141067552566529,0.39229481220245355,he2022,False
47713,11th week post-fertilization stage,basal cell,HDBR15280,10x 5' v1,-0.032416634559631285,-0.06687759399414062,-0.5518206882476806,0.48494309425354,he2022,False
47714,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.861413516998291,0.5568412351608276,-0.341305456161499,0.8981466913223266,he2022,False
47715,11th week post-fertilization stage,basal cell,HDBR15280,10x 5' v1,-0.6962341213226317,0.2392003130912781,-1.0326219940185546,1.2718223071098327,he2022,True
47716,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.6287830257415772,-0.41150245666503904,0.5574336433410645,-0.9689361000061035,he2022,False
47717,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.7280037009716034,1.1466415691375733,-0.9576780700683594,2.104319639205933,he2022,True
47718,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.8740142869949341,-0.4284818649291992,-0.4248535346984863,-0.003628330230712906,he2022,False
47720,11th week post-fertilization stage,lung secretory cell,HDBR15280,10x 5' v1,-0.43180867910385135,2.0201847457885744,-0.2632514524459839,2.2834361982345586,he2022,True
47721,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.3299138641357422,-0.1652948558330536,-0.45770447492599486,0.2924096190929413,he2022,False
47722,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.44938664436340336,0.04611391782760621,0.34433035850524907,-0.29821644067764286,he2022,False
47723,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.07728345870971676,0.20853185653686523,1.1028614807128907,-0.8943296241760255,he2022,False
47724,11th week post-fertilization stage,basal cell,HDBR15280,10x 5' v1,-0.7757999521493912,0.3000381565093994,-1.016239471435547,1.3162776279449464,he2022,True
47725,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.4143580818176269,-0.3055097082257271,0.27013093471527094,-0.575640642940998,he2022,False
47726,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.46501704216003414,0.066013069152832,-0.6389105701446534,0.7049236392974854,he2022,False
47727,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.7252312183380127,-0.2919003736972809,-0.023625445365905717,-0.2682749283313752,he2022,False
47728,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.10037596225738521,0.7295221138000488,-0.8993484497070312,1.6288705635070801,he2022,False
47729,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.013966403007507289,0.5427597618103027,-0.8861670279502869,1.4289267897605895,he2022,False
47730,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.4216650247573852,-0.07192060589790344,-0.8520061254501343,0.7800855195522309,he2022,False
47731,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.26039238452911373,1.5156278705596924,-0.7539664524793624,2.2695943230390547,he2022,True
47732,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.8870832324028015,0.04563272953033448,-0.754679948091507,0.8003126776218414,he2022,True
47733,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.8918462324142457,1.1877070093154907,0.3729342150688172,0.8147727942466735,he2022,False
47734,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.424372398853302,2.1067980670928956,-0.42908053994178774,2.5358786070346833,he2022,True
47735,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.7430097389221191,0.2803963088989258,-0.34134782075881964,0.6217441296577455,he2022,False
47736,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.6492773628234862,0.06287275314331053,0.1008470392227172,-0.03797428607940667,he2022,False
47738,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-1.030703125,1.623689179420471,-0.5170157527923585,2.1407049322128295,he2022,True
47739,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.8588221651315688,1.5900198936462402,-1.0478610229492187,2.637880916595459,he2022,True
47740,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.7607658720016479,-0.39708525359630586,-0.28378693103790287,-0.113298322558403,he2022,False
47741,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,1.0513257884979248,-0.4489396286010742,0.30310975551605224,-0.7520493841171265,he2022,False
47742,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.4110232305526733,-0.05235379815101626,0.3449115467071533,-0.39726534485816956,he2022,False
47743,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.2507899260520936,-0.14299712896347044,0.1531448507308959,-0.29614197969436634,he2022,True
47744,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.7772534388303756,-0.4900476837158203,-0.3916783380508422,-0.09836934566497813,he2022,True
47745,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.40477196216583256,1.3805180549621583,-0.32859651088714603,1.7091145658493043,he2022,True
47746,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.18924867630004882,1.2731475830078125,0.17004907608032227,1.1030985069274903,he2022,False
47747,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.4752151775360107,0.47737406730651855,-0.07740737915039064,0.5547814464569092,he2022,False
47749,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.8208587074279785,-0.13640291333198545,-0.388437340259552,0.25203442692756656,he2022,False
47750,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.2691237735748291,-0.20260398983955386,-0.7206047070026398,0.5180007171630859,he2022,False
47751,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.12371912479400637,-0.21158288478851317,-0.854109435081482,0.6425265502929688,he2022,False
47752,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.7585243558883668,0.22562694549560547,1.0125794982910157,-0.7869525527954102,he2022,False
47753,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.5381804823875427,1.4458025312423706,-0.42369968891143794,1.8695022201538085,he2022,True
47754,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.13559211492538448,-0.476953125,-0.34440554380416866,-0.13254758119583132,he2022,False
47755,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.4001283597946168,0.2135521984100342,-0.2978584814071654,0.5114106798171996,he2022,False
47756,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.23563568115234368,-0.1694455933570862,-0.6511623430252076,0.4817167496681214,he2022,False
47757,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.7314322662353516,-0.26524759232997897,0.011469430923461976,-0.27671702325344094,he2022,False
47758,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.4750358963012695,-0.1237399995326996,0.21447085380554198,-0.3382108533382416,he2022,False
47759,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.7016866207122803,0.03378727912902835,-0.4206017255783081,0.45438900470733645,he2022,False
47760,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.6126214933395386,-0.14962452173233032,0.006801671981811586,-0.1564261937141419,he2022,False
47761,11th week post-fertilization stage,lung secretory cell,HDBR15280,10x 5' v1,-0.7582438659667968,1.844085693359375,-0.20661319017410273,2.0506988835334776,he2022,True
47762,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,1.0274680709838868,0.11218169689178464,0.5930496311187745,-0.48086793422698987,he2022,False
47763,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.5154906702041626,-0.39463172912597655,-0.41411648273468016,0.01948475360870361,he2022,False
47764,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,1.4586650943756103,0.03172115802764891,-0.06622574567794803,0.09794690370559694,he2022,False
47766,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.4526248311996459,1.2344677591323854,-0.7230525946617126,1.957520353794098,he2022,True
47767,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.6284707260131837,-0.1526751673221588,-0.06631379604339593,-0.08636137127876287,he2022,False
47768,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.7472907733917237,-0.10449607849121095,-0.2992178964614868,0.19472181797027582,he2022,False
47769,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.5377144837379455,-0.15188294887542725,-0.5377145135402679,0.38583156466484064,he2022,True
47770,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.22368814229965217,-0.300579400062561,0.3143755626678466,-0.6149549627304076,he2022,True
47771,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.284549446105957,-0.46931095123291017,0.5285448741912842,-0.9978558254241943,he2022,False
47772,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-1.016221160888672,1.1729109334945678,-0.6417722654342652,1.814683198928833,he2022,True
47773,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.009070858955383398,0.07588863611221314,-0.4792307758331298,0.5551194119453429,he2022,False
47774,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.6287365055084229,-0.2730281090736389,-0.12548004627227782,-0.14754806280136107,he2022,False
47775,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.794033260345459,-0.27854778349399567,0.3585500431060791,-0.6370978266000747,he2022,False
47776,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-1.0357147979736328,0.6366328525543212,-1.0357147979736328,1.672347650527954,he2022,True
47777,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.4509082078933716,-0.014567286968231175,0.4963517427444458,-0.510919029712677,he2022,False
47778,11th week post-fertilization stage,basal cell,HDBR15280,10x 5' v1,-0.6857863855361939,0.5761702251434326,-0.9850840759277344,1.561254301071167,he2022,True
47779,11th week post-fertilization stage,lung secretory cell,HDBR15280,10x 5' v1,-0.6170210266113281,2.2332119846343996,-0.6170210266113281,2.8502330112457277,he2022,True
47780,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.9688455963134766,0.3270301032066345,0.5307403707504272,-0.20371026754379273,he2022,False
47781,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.20362977743148813,-0.4008808004856109,-0.5914870357513429,0.19060623526573195,he2022,False
47782,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.1124687099456787,1.4129426193237304,-0.7907383984327316,2.203681017756462,he2022,False
47783,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.9364406335353852,-0.08932150125503541,-0.6899172830581666,0.6005957818031311,he2022,True
47784,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.9551746797561645,0.08871685147285463,-0.10819805145263672,0.19691490292549135,he2022,False
47785,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.0053081512451171875,0.03847632884979246,-0.49880170822143555,0.537278037071228,he2022,False
47786,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.6504166126251221,-0.13041311740875244,-0.8870185017585754,0.756605384349823,he2022,False
47787,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.8143862330913543,1.4401577091217042,-0.715641095638275,2.1557988047599794,he2022,True
47788,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.5781942224502563,-0.2831650412082672,0.5863694763183593,-0.8695345175266265,he2022,False
47789,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,-0.04970948696136479,-0.09379041075706485,0.25544900894165035,-0.3492394196987152,he2022,False
47790,11th week post-fertilization stage,respiratory tract epithelial cell,HDBR15280,10x 5' v1,-0.49365392684936515,0.17156153202056884,-0.7337943053245544,0.9053558373451231,he2022,True
47791,11th week post-fertilization stage,epithelial cell of lung,HDBR15280,10x 5' v1,0.5990858507156371,-0.40994968414306643,-0.45230622768402107,0.04235654354095464,he2022,False
